type,name,latitude,longitude,geometry_type,osm_id,amenity,building,phone,operator,operator_type,student_count,capacity_persons,capacity_beds,opening_hours,wheelchair,addr_street,addr_city,addr_ward,website
hospital,Nepal Bharat Maitri Hospital,27.711573822222224,85.34560361111112,Polygon,way/239977016,hospital,,,private,,,,,24/7,,dakshina murti marga,kathmandu municipality,,
hospital,Swatha Parichyan,27.706023416666667,85.32495426666667,Polygon,way/240358404,hospital,yes,,,,,,,,,,,,
hospital,UNIVERSAL COLLEGE OF MEDICAL SCIENCES & UCMS COLLEGE OF DENTAL SURGERY,27.70671532,85.31799631999999,Polygon,way/305050136,hospital,yes,,,,,,,,,,,,
hospital,Motherland Hospital,27.689325642857145,85.35990749999999,Polygon,way/341532571,hospital,yes,,private,,,,,24/7,,Sinamangal Marga,Kathmandu Municipality,,
hospital,Valley Maternity Nursing Home,27.705305,85.3226366,Polygon,way/342319745,hospital,,,private,,,,,24/7,,,,,
hospital,Chirayu Hospital,27.74144054,85.33398496,Polygon,way/501780558,hospital,,,private,,,,,,limited,sundra nagar marga,kathmandu municipality,,
hospital,The Skin Hospital,27.736776845454543,85.33319947272727,Polygon,way/501867918,hospital,,,private,,,,,,,Maharajgunj Road,Kathmandu Municipality,,
hospital,Metro Ktm Hospital,27.73948373636364,85.33702716363636,Polygon,way/501873471,hospital,hospital,014721514,private,,,,,24/7,yes,maharajgunj marga,,,
hospital,Gautam Buddha International Cardiac hospital,27.674746514285715,85.3412769,Polygon,way/502280602,hospital,,,private,,,,,6:00-18:00,,amarawati marga,kathmandu municipality,,
hospital,BP Smriti Hospital,27.73740026666667,85.32618299333333,Polygon,way/520758403,hospital,,,,,,,,,,,,,
hospital,sumit hospital,27.727483740000004,85.32282894,Polygon,way/1210702139,hospital,,,varun,private,,,,,,रानी देवी मार्ग,kathmandu municipality,,
hospital,मनमोहन मेमोरियल अस्पताल,27.7179394,85.3112441,Point,node/943246318,hospital,,,,,,,,,,,,,http://www.mmchospital.org.np
hospital,सैनिक अस्पताल,27.7114391,85.2913209,Point,node/1497172311,hospital,,,,,,,,,,,,,
hospital,आरोग्य आश्रम,27.7177828,85.3304899,Point,node/1898593305,hospital,,014412075,Dr. Pramod Kumar Gautam,,,,,,,Thirbam Sadak,Kathmandu,,
hospital,CIWEC Hospital,27.7202714,85.3178811,Point,node/1985458243,hospital,,"977-1-4424111, 4435232",,,,,,,,British-Indian Embassy Rd,"Lainchaur, Kathmandu",,https://www.ciwec-clinic.com/
hospital,चिरायु राष्ट्रिय अस्पताल तथा चिकित्सा संस्थान,27.6922104,85.3301616,Point,node/2027886569,hospital,,,,,,,,,limited,,,,
hospital,इन्फेरलिटी सेन्टर,27.6903846,85.32902,Point,node/2027895182,hospital,,,,,,,,,,,,,
hospital,कुन्फेन तिब्बती चिकित्सा,27.713065,85.3092366,Point,node/2121884151,hospital,,,,,,,,,,,,,
hospital,यती अस्पताल,27.7024512,85.2824017,Point,node/2122386462,hospital,,,,,,,,,,,,,
hospital,नेपाल पशु अस्पताल,27.6948215,85.3112844,Point,node/2165424701,hospital,,,,,,,,,,,,,
hospital,ब्लु क्रस अस्पताल,27.6937147,85.3152583,Point,node/2165424708,hospital,,014262027,,,,,,,yes,,,,https://www.bluecross.com.np/
hospital,,27.6913755,85.2985867,Point,node/2176750961,hospital,,,,,,,,,,,,,
hospital,दिव्या संजीवनी अस्पताल,27.7066149,85.2867623,Point,node/2218658273,hospital,,,,,,,,,,,,,
hospital,भारोसा अस्पताल,27.6943238,85.3370557,Point,node/2236622338,hospital,,,private,,,,,,,,Kathmandu,,
hospital,नेपाल डायग्नोस्टिक सेन्टर प्रा. लि.,27.7010578,85.3116341,Point,node/2282086109,hospital,,,,private,,,0.0,,,,,,
hospital,Buddha Minimal Access International (MAI) Center,27.6980033,85.304213,Point,node/2352666875,hospital,,,,private,,,0.0,,,Guna Kam Dev Marga,,,
hospital,नेपाल प्रहरी अस्पताल,27.7310242,85.3235715,Point,node/2425005466,hospital,,,,,,,,,,,,,
hospital,तारिनी स्वास्थ्य केन्द्र,27.7049515,85.3084222,Point,node/2857869822,hospital,,,,,,,,,,,,,
hospital,,27.7174587,85.3475795,Point,node/3074585332,hospital,,,,,,,,,,,,,
hospital,नेपाल न्यासनल अस्पताल,27.6947253,85.2821685,Point,node/3640853145,hospital,,,Nepal National Hospital,,,,,,yes,,,,
hospital,सिटी अस्पताल,27.6909765,85.3246923,Point,node/4132097725,hospital,,,XYZ,,,,,,,,,,
hospital,काठमाडौं मेडिकल कलेज,27.7015906,85.3275905,Point,node/4132510093,hospital,,,,,,,,24/7,yes,,,,
hospital,संजीवनी हेल्थ केयर सेन्टर,27.6755499,85.3520244,Point,node/4393701590,hospital,,+9779841245023,,,,,,24/7,,Arniko Raj Marga,,,
hospital,चाइना हस्पिटल (पी) लिमिटेड,27.7204629,85.3622164,Point,node/4537066892,hospital,,01-4482275,,,,,,Mo-Su 09:00-17:00,,,,,
hospital,पीपुल्स डेंटल कलेज र अस्पताल,27.7190481,85.3090847,Point,node/4615993995,hospital,,,,,,,,,no,Ropeway Sadak,,,
hospital,स्वाकोन अन्तर्राष्ट्रिय अस्पताल (काठमाडौं),27.7042102,85.3364085,Point,node/4748269321,hospital,,+977 01 4462960;+977 01 4578105;+977 01 4570588,,,,,,24/7,,रुद्रमती मार्ग,,,https://www.swaconhospital.com
hospital,पेडिअट्रिक्स,27.7365875,85.3306265,Point,node/4795380223,hospital,,,,,,,,,,,,,
hospital,ग्रान्डी सिटी अस्पताल,27.711016,85.3147438,Point,node/4810801975,hospital,,,,,,,,,yes,,,,
hospital,हाम्रो सहयात्री अस्पताल,27.6760051,85.3535501,Point,node/4928572762,hospital,,,,,,,,,,Thimi-Biruwa Road,,,
hospital,हिमालय उपचार केन्द्र,27.7291945,85.3706839,Point,node/5068560173,hospital,,,,,,,,,,,,,
hospital,,27.6891653,85.3324587,Point,node/5308645122,hospital,,0147801210,,,,,,Su-Fr 10:00-19:00,,Madan Bhandari Path,,,http://let-mein.com
hospital,टेकु अस्पताल,27.6946731,85.3064884,Point,node/5568194823,hospital,,,,,,,,,,,,,
hospital,सुरुची होम केयर,27.6937636,85.3377249,Point,node/5715696859,hospital,,,,,,,,,,,,,
hospital,मरिई स्टोप्स नेपाल,27.7348093,85.3174374,Point,node/5961692317,hospital,,,,,,,,,no,,,,
hospital,वेलनेस हस्पिटल प्रा. लि.,27.7424351,85.3378586,Point,node/5966565996,hospital,,,,,,,,,yes,,,,
hospital,ह्वावे अन्तर्राष्ट्रिय अस्पताल,27.7130487,85.3452849,Point,node/6043144295,hospital,,,,,,,,,,,,,
hospital,काठमाडौं सिटी अस्पताल,27.6990905,85.2810043,Point,node/6048829086,hospital,,,,,,,,,,,,,
hospital,अस्तङ्गा आयुर्वेद अस्पताल तथा अनुसन्धान केन्द्र प्रा. लि,27.6926261,85.2827749,Point,node/6053557886,hospital,,,,,,,,,,,,,
hospital,महेन्द्र नारायण निधि मेमोरियल अस्पताल,27.7375473,85.3253255,Point,node/6212383987,hospital,,,,,,,,,,,,,
hospital,,27.6736601,85.3507095,Point,node/6393788405,hospital,,,,,,,,,,,,,
hospital,,27.7176724,85.3110858,Point,node/6474357289,hospital,,,,,,,,,,,,,
hospital,नर्भिक अन्तर्राष्ट्रिय स्वास्थ्य मूल्यांकन केन्द्र,27.6893068,85.3200625,Point,node/6578542186,hospital,,,,,,,,,,Prasuti Griha Marg,,,https://www.norvichospital.com/
hospital,Family Beauty Parlour and Therapy Centre Pvt. Ltd.,27.7118011,85.3096796,Point,node/6794555925,hospital,,+977 9860469177,Therapist,private,,,,,,J.P. Road,Kathmandu,,
hospital,अन्नपूर्ण न्यूरोलोजिकल इन्स्टिच्युट तथा एलाइड साइन्स,27.6948191,85.3215837,Point,node/7308290736,hospital,,,,,,,,24/7,,,,,
hospital,नेचर केयर अस्पताल,27.688783,85.3341445,Point,node/7786124691,hospital,,,private,,,,,,,,,,
hospital,मैत्री सामुदायिक अस्पताल,27.7268923,85.3451431,Point,node/7812122485,hospital,,,,,,,,,,,,,
hospital,टेस्ला डायग्नोस्टिक सेन्टर र फार्मेसी,27.7268113,85.3306804,Point,node/7817067188,hospital,,,,,,,,,,,,,
hospital,मेट्रो अस्पताल,27.7398175,85.3371345,Point,node/8023127285,hospital,,,,,,,,,,,,,
hospital,Cutis Care,27.6952816,85.337671,Point,node/8190684073,hospital,,,,,,,,,,,,,
hospital,प्रसुती गृह,27.6894511,85.3187788,Point,node/8401828236,hospital,,,,,,,,,,,,,
hospital,सम्पदा फार्मा/क्लिनिक,27.6881267,85.2864354,Point,node/8832647902,hospital,,,,,,,,,,,,,
hospital,भिजन पोलिक्लिनिक,27.6754331,85.3448619,Point,node/9056740817,hospital,,015100930,,,,,,,,,,,
hospital,समाज डेन्टल,27.6910912,85.3369386,Point,node/9213713419,hospital,,,Samaj Dental,private,,,,,,Bibhuti Janak Marg,Kathmandu,,
hospital,काठमाडौं जीवन ज्योति अस्पताल,27.7181627,85.3489721,Point,node/9526113217,hospital,,,,,,,,,,,,,
hospital,"वत्सल्या प्राकृतिक आईवीएफ, फर्टिलिटी क्लिनिक",27.7155843,85.3252763,Point,node/9719638257,hospital,,,,,,,,"Mo-Fr, Su 09:30-16:30",,,,,http://www.vatsalya.com.np/
hospital,सोमलता पतंजलि आयुर्वेद केन्द्र प्रा.लि,27.7056935,85.3229192,Point,node/9916636691,hospital,,+977 9860469177,,,,,,,,,,,
hospital,दिर्घजीवन स्वास्थ्य सेवा तथा अनुसन्धान केन्द्र प्रा. लि,27.6934255,85.3146971,Point,node/9926734918,hospital,,,,,,,,,,,,,
hospital,समता अस्पताल,27.7164886,85.3572093,Point,node/9933907318,hospital,,,,,,,,,,,,,
hospital,एपेक्स पोलिक्लिनिक एण्ड डाइगोनोस्टिक सेन्टर प्रा. लि,27.6750042,85.3527456,Point,node/9956485661,hospital,,,,,,,,,,,,,
hospital,काठमाडौँ न्यूरो एण्ड जनरल अस्पताल,27.705956,85.3180007,Point,node/9956505746,hospital,,"014233733,4233899",,,,,,,,,,,www.kathamanduneuro.com.np
hospital,एड्भान्स ओरल डेन्टल अस्पताल,27.6778355,85.347324,Point,node/9967126985,hospital,,"014600202,4600723",,,,,,,,,,,
hospital,काठमाडौं ईएनटी हस्पिटल प्रा. लि,27.7033226,85.3184414,Point,node/9969484880,hospital,,014245554;4226730,,,,,,,,,,,
hospital,कान्तिपुर अस्पताल,27.68588,85.3452223,Point,node/10121388641,hospital,,014111627;014111858,,,,,,,yes,,,,
hospital,Pics Nepal,27.6830415,85.3473448,Point,node/10121417227,hospital,,015199735,,,,,,,,,,,
hospital,जिल्ला आयुर्वेद स्वास्थ्य केन्द्र,27.6974971,85.3491139,Point,node/10214617417,hospital,,,,,,,,,,,,,
hospital,लेट मी इन,27.7372671,85.3338482,Point,node/10294835214,hospital,,,,,,,,,,,,,
hospital,ओम हस्पिटल एण्ड रिसर्च सेन्टर प्रा. लि,27.7214203,85.3448029,Point,node/10305102342,hospital,,,,,,,,,,Chabahil Road,,,
hospital,Stupa community hospital,27.7203029,85.3512059,Point,node/11701254293,hospital,,,,,,,,,,,,,
hospital,भ्याली अस्पताल (पुतलीसडक),27.7052494,85.3232309,Point,node/12318212001,hospital,,+977 01 4520224,,,,,,24/7,,पुतली सडक,,,
hospital,Derma Clinic,27.73854,85.3263906,Point,node/12589388685,hospital,,,Derma Clinic PVT LTD,private,,,,,,,kathmandu municipality,,
bus_stop,Airport Bus Station,27.7006099,85.3537169,Point,node/31147572,,,,,,,,,,,,,,
bus_stop,Sorhakhutte,27.7188423,85.3095996,Point,node/268116939,,,,,,,,,,,,,,
bus_stop,,27.6997042,85.3139878,Point,node/724363694,,,,,,,,,,,,,,
bus_stop,Balkhu,27.6849132,85.2986117,Point,node/764927442,,,,,,,,,,,,,,
bus_stop,To Besi sihara,27.7335107,85.3085025,Point,node/845503448,,,,,,,,,,,,,,
bus_stop,Putali Sadak,27.7069661,85.3226211,Point,node/1399507923,,,,,,,,,,,,,,
bus_stop,maitidevi bus stop,27.7038843,85.332886,Point,node/1497159559,,,,,,,,,,,,,,
bus_stop,,27.7248456,85.2978068,Point,node/1497194467,,,,,,,,,,,,,,
bus_stop,Bhrikuti Chok,27.7273703,85.3569382,Point,node/1523307368,,,,,,,,,,,,,,
bus_stop,,27.7191991,85.3068971,Point,node/1622172127,,,,,,,,,,,,,,
bus_stop,Eyeplex Mall Bus Stop,27.6922923,85.3361926,Point,node/1845683513,,,,,,,,,,,,,,
bus_stop,Gongabu Chowk,27.7349404,85.3146154,Point,node/1875745723,parking,,,,,,,,,,,,,
bus_stop,,27.7245941,85.3308767,Point,node/1886633796,,,,,,,,,,,,,,
bus_stop,Tangal Bus stop,27.7169187,85.3303697,Point,node/1898593311,,,,,,,,,,,,,,
bus_stop,Narayan Gopal Chowk,27.7399704,85.3372283,Point,node/1945933025,,,,,,,,,,,,,,
bus_stop,Kumari Club,27.6826476,85.2985509,Point,node/1960744496,,,,,,,,,,,,,,
bus_stop,,27.7356261,85.3211982,Point,node/2077260194,,,,,,,,,,,,,,
bus_stop,,27.7181961,85.3174196,Point,node/2090601791,,,,,,,,,,,,,,
bus_stop,Lainchowr Bus Station,27.7171421,85.3150735,Point,node/2127168043,,,,,,,,,,yes,,,,
bus_stop,tempo-micro last stop,27.6811429,85.3315778,Point,node/2129636469,,,,,,,,,,,,,,
bus_stop,,27.6947007,85.311271,Point,node/2165424725,,,,,,,,,,,,,,
bus_stop,,27.6934425,85.3145628,Point,node/2166417333,,,,,,,,,,,,,,
bus_stop,Kalimati Bus Stop,27.6982946,85.2995431,Point,node/2166427223,,,,,,,,,,,,,,
bus_stop,,27.6755145,85.3514564,Point,node/2249140882,,,,,,,,,,,,,,
bus_stop,,27.6750818,85.3541483,Point,node/2249140889,,,,,,,,,,,,,,
bus_stop,,27.6953887,85.2813459,Point,node/2858938377,,,,,,,,,,,,,,
bus_stop,Baluwatar Bus Stop,27.72416,85.33113,Point,node/2968523086,,,,,,,,,,,,,,
bus_stop,,27.7175155,85.3465761,Point,node/3074566733,,,,,,,,,,,,,,
bus_stop,Jaya Bageshwori,27.7106276,85.3443989,Point,node/3074581508,,,,,,,,,,,,,,
bus_stop,,27.7178774,85.3478852,Point,node/3074584433,,,,,,,,,,,,,,
bus_stop,,27.7180046,85.3471102,Point,node/3074602191,,,,,,,,,,,,,,
bus_stop,Kantipath,27.7092826,85.3166186,Point,node/3322873041,,,,,,,,,,,,,,
bus_stop,Koteshwar Bus Stop,27.6798724,85.3493503,Point,node/3461553725,,,,Public,,,,,,,,,,
bus_stop,,27.6911057,85.3264159,Point,node/3461553726,,,,,,,,,,,,,,
bus_stop,Basundhara Bus Stop,27.7421779,85.3325764,Point,node/3766701674,,,,,,,,,,,,,,
bus_stop,Dhungedhara,27.7235413,85.294554,Point,node/3806463148,,,,,,,,,,,,,,
bus_stop,Koteshwar Bus Stop,27.6790415,85.3497204,Point,node/4030822684,,,,Public,,,,,,,,,,
bus_stop,Sinamangal,27.6956655,85.3531429,Point,node/4109691391,,,,,,,,,,,,,,
bus_stop,Nepal Yatayat Anamnagar,27.6993514,85.32895,Point,node/4135808094,,,,,,,,,,,,,,
bus_stop,Maitidevi,27.7039253,85.3328212,Point,node/4141131095,,,,,,,,,,,,,,
bus_stop,Newplaza,27.7005956,85.3234849,Point,node/4204194789,,,,,,,,,,,,,,
bus_stop,तिनकुने,27.6923015,85.3455249,Point,node/4206479489,,,,,,,,,,,,,,
bus_stop,Kharibot Micro Station,27.7308707,85.2939807,Point,node/4266695860,,,,,,,,,,,,,,
bus_stop,,27.6754407,85.3529611,Point,node/4275708292,,,,,,,,,,,,,,
bus_stop,,27.7116683,85.3651234,Point,node/4311377589,,,,,,,,,,,,,,
bus_stop,,27.7025429,85.3165765,Point,node/4366575209,,,,,,,,,,limited,,,,
bus_stop,,27.6972036,85.3505567,Point,node/4428730600,,,,,,,,,,,,,,
bus_stop,,27.7129607,85.2897532,Point,node/4539565993,,,,,,,,,,,,,,
bus_stop,,27.6734413,85.342163,Point,node/4561899390,,,,,,,,,,,,,,
bus_stop,Sarus Beauty Parlour And Cosmetic Training Center,27.6783042,85.3389673,Point,node/4585338298,,,,,,,,,,,,,,
bus_stop,,27.7366406,85.3019049,Point,node/4607638798,,,,,,,,,,,,,,
bus_stop,,27.6986119,85.345524,Point,node/4615652290,,,,gh,,,,,,,,,,
bus_stop,,27.7276946,85.3171184,Point,node/4671940789,,,,,,,,,,,,,,
bus_stop,,27.7129627,85.3054371,Point,node/4731419521,,,,,,,,,,,,,,
bus_stop,Chuchepati,27.7191615,85.3502938,Point,node/4784205922,,,,,,,,,,,,,,
bus_stop,Pepsicola Chowk,27.6891853,85.3603656,Point,node/4803483428,,,,,,,,,,,,,,
bus_stop,"Khahare Chowk, Pepsicola",27.6967912,85.3663548,Point,node/4803502724,,,,,,,,,,,,,,
bus_stop,,27.6903575,85.3177572,Point,node/4821801221,,,,,,,,,,,,,,
bus_stop,,27.7134011,85.3187487,Point,node/4824360524,,,,,,,,,,,,,,
bus_stop,,27.7192324,85.318208,Point,node/4834526521,,,,,,,,,,,,,,
bus_stop,Kamalpokhari Bus Stop,27.7099805,85.3260604,Point,node/4851758928,,,,,,,,,,,,,,
bus_stop,,27.693971,85.3193479,Point,node/4903081921,,,,,,,,,,,,,,
bus_stop,,27.6900842,85.3175552,Point,node/4903082021,,,,,,,,,,,,,,
bus_stop,,27.6883306,85.3348522,Point,node/4916056821,,,,,,,,,,,,,,
bus_stop,,27.7349479,85.34229,Point,node/4920024521,,,,,,,,,,,,,,
bus_stop,,27.7087545,85.3146285,Point,node/4940227523,,,,,,,,,,,,,,
bus_stop,"Pingalsthan, Gaushala",27.7069046,85.3447142,Point,node/5081406121,,,,,,,,,,,,,,
bus_stop,Dhumbaharai chock,27.731947,85.3442753,Point,node/5181221232,,,,,,,,,,,,,,
bus_stop,,27.6754504,85.35107,Point,node/5183486523,,,,,,,,,,,,,,
bus_stop,,27.6732928,85.342101,Point,node/5204346222,,,,नेपाल यातायात,,,,,,,,,,
bus_stop,,27.7072377,85.2825515,Point,node/5362570123,,,,,,,,,,,,,,
bus_stop,Baneshwar Bus Station,27.6899702,85.3357427,Point,node/5367652205,,,,,,,,,,,,,,
bus_stop,,27.7204885,85.3461547,Point,node/5528676227,,,,,,,,,,,,,,
bus_stop,,27.6968249,85.3058547,Point,node/5538962121,,,,,,,,,,,,,,
bus_stop,महङ्काल,27.7255766,85.3560936,Point,node/5619165231,shelter,,,Suman,,,,,,,,,,
bus_stop,,27.7064893,85.314516,Point,node/5720133821,,,,,,,,,,,,,,
bus_stop,Balaju Chowk Bus Stop,27.7260406,85.304997,Point,node/5784633469,,,,,,,,,,,,,,
bus_stop,,27.7185446,85.3082196,Point,node/5864596986,,,,,,,,,,,,,,
bus_stop,Mahanagar and Sajha Yatayat;Local Bus stand,27.7087535,85.331293,Point,node/5907660838,,,,,,,,,,,,,,
bus_stop,,27.6990751,85.2814445,Point,node/6052881691,,,,,,,,,,,,,,
bus_stop,,27.7002299,85.2817551,Point,node/6053557887,,,,,,,,,,,,,,
bus_stop,Greenline Bus Stop,27.7169528,85.3048394,Point,node/6100126497,,,,,,,,,,,,,,
bus_stop,,27.6990324,85.2814676,Point,node/6119569890,,,,,,,,,,,,,,
bus_stop,,27.6920051,85.2823352,Point,node/6440259386,,,,,,,,,,,,,,
bus_stop,,27.7191973,85.3125262,Point,node/6482645186,,,,,,,,,,,,,,
bus_stop,,27.7178762,85.3067864,Point,node/6945144593,,,,,,,,,,,,,,
bus_stop,,27.6893207,85.2843216,Point,node/7274254586,,,,,,,,,,,,,,
bus_stop,New Plaza Stop,27.7007581,85.3233339,Point,node/9412182417,,,,,,,,,,,,,,
bus_stop,,27.7286529,85.3249144,Point,node/9524374618,,,,,,,,,,,,,,
bus_stop,,27.7033527,85.3139181,Point,node/10228706017,,,,,,,,,,,,,,
bus_stop,Teaching Hospital,27.7351123,85.3313234,Point,node/10685761805,,,,,,,,,,,,,,
bus_stop,Balkhu,27.684259,85.297446,Point,node/10736560774,,,,,,,,,,,,,,
bus_stop,,27.7260707,85.3031511,Point,node/10814739406,,,,,,,,,,,,,,
bus_stop,,27.6888871,85.3602385,Point,node/11072488905,,,,,,,,,,,,,,
bus_stop,,27.6849089,85.2965394,Point,node/11158532306,,,,,,,,,,,,,,
bus_stop,Tinchuli,27.7270206,85.3685461,Point,node/11962110670,,,,,,,,,,,,,,
bus_stop,Ramhiti,27.7259504,85.3628892,Point,node/11962120769,,,,,,,,,,,,,,
bus_stop,Mahankal,27.7242827,85.3568315,Point,node/11962120770,,,,,,,,,,,,,,
bus_stop,Pani Tankey,27.7221892,85.3539447,Point,node/11962125369,,,,,,,,,,,,,,
bus_stop,Sauraha Tourist Bus,27.7186881,85.3085466,Point,node/12832655801,,,,,,,,,,,,,,
bus_stop,"Bus to the East, Mechinagar",27.6765844,85.346513,Point,node/12846647143,,,,,,,,,,,,,,
bus_stop,,27.7345467,85.3309026,Point,node/12901879540,,,,,,,,,,,,,,
bus_stop,Tilganga,27.7061894,85.3501477,Point,node/12993759258,,,,,,,,,,,,,,
bus_stop,Boudha,27.7204977,85.3604163,Point,node/13040382166,,,,,,,,,,,,,,
